individuals,Tdur1,Tdur2,Tdur3,Tdur4,Total,Tint1,Tint2,Tint3,Ffoun1,Ffoun2,Ffoun3,Ffoun4,Fhar1,Fhar2,Fhar3,Fhar4
4,0.145,0.22,0.452,0.267,1.427,0.127,0.076,0.14,810,860,810,810,1630,1630,1630,1720
4,0.145,0.185,0.452,0.226,1.396,0.139,0.087,0.162,770,940,860,860,1630,1720,1630,1720
4,0.127,0.191,0.423,0.208,1.35,0.134,0.087,0.18,770,860,860,860,1630,1720,1720,1720
4,0.133,0.197,0.423,0.238,1.386,0.128,0.081,0.186,810,740,810,810,1630,1630,1630,1720
4,0.121,0.208,0.4,0.232,1.379,0.157,0.064,0.197,770,940,810,810,1550,1800,1630,1800
4,0.139,0.191,0.435,0.226,1.397,0.145,0.087,0.174,810,810,810,860,1630,1720,1630,1720
4,0.133,0.238,0.423,0.238,1.416,0.134,0.058,0.192,81,860,810,860,1550,1720,1720,1720
4,0.133,0.226,0.441,0.22,1.417,0.139,0.052,0.206,810,810,810,810,1630,1630,1630,1630
4,0.127,0.214,0.429,0.214,1.374,0.14,0.07,0.18,770,940,830,860,1550,1720,1630,1720
4,0.11,0.203,0.435,0.255,1.38,0.145,0.075,0.157,680,940,860,860,1630,1720,1630,1720
4,0.104,0.174,0.417,0.22,1.363,0.163,0.093,0.192,770,810,810,860,1550,1630,1630,1720
4,0.104,0.179,0.417,0.208,1.368,0.157,0.099,0.204,770,860,860,860,1630,1720,1630,1720
4,0.104,0.191,0.417,0.232,1.374,0.151,0.087,0.192,810,860,860,860,1630,1720,1630,1720
4,0.127,0.197,0.4,0.208,1.373,0.145,0.087,0.209,810,830,840,860,1630,1720,1720,1720
4,0.162,0.197,0.417,0.22,1.387,0.101,0.081,0.209,780,860,860,860,1550,1720,1720,1720
4,0.145,0.197,0.423,0.208,1.373,0.127,0.075,0.198,770,860,860,860,1550,1720,1630,1720
4,0.116,0.174,0.423,0.226,1.386,0.151,0.098,0.198,770,940,860,860,1630,1890,1630,1720
4,0.121,0.203,0.417,0.226,1.379,0.151,0.081,0.18,810,860,840,830,1630,1720,1720,1720
4,0.11,0.203,0.435,0.214,1.373,0.139,0.081,0.191,770,860,860,820,1630,1720,1630,1630
4,0.121,0.208,0.429,0.226,1.369,0.146,0.076,0.163,810,810,860,860,1630,1720,1630,1630
4,0.121,0.208,0.429,0.197,1.356,0.134,0.07,0.197,810,830,810,810,1550,1630,1630,1630
4,0.139,0.203,0.417,0.208,1.378,0.122,0.087,0.202,680,940,860,860,1630,1720,1630,1720
4,0.121,0.214,0.429,0.243,1.391,0.14,0.07,0.174,680,940,860,860,1550,1720,1630,1630
4,0.127,0.214,0.423,0.208,1.362,0.128,0.076,0.186,770,770,860,860,1630,1720,1630,1630
4,0.139,0.191,0.417,0.214,1.379,0.139,0.093,0.186,770,810,820,860,1550,1720,1630,1720
4,0.116,0.191,0.435,0.226,1.368,0.145,0.087,0.168,680,860,860,860,1460,1630,1630,1630
4,0.121,0.203,0.417,0.203,1.363,0.14,0.075,0.204,810,810,830,860,1550,1630,1630,1630
4,0.116,0.185,0.406,0.197,1.363,0.151,0.105,0.203,810,810,810,860,1630,1720,1630,1720
4,0.145,0.191,0.417,0.214,1.367,0.127,0.093,0.18,770,860,860,860,1630,1720,1630,1630
4,0.121,0.203,0.435,0.238,1.386,0.134,0.081,0.174,770,810,820,860,1630,1630,1630,1630
4,0.121,0.214,0.4,0.284,1.42,0.128,0.076,0.197,680,770,860,860,1550,1630,1630,1630
4,0.116,0.185,0.394,0.22,1.35,0.139,0.093,0.203,770,860,860,860,1460,1720,1630,1720
4,0.133,0.179,0.423,0.214,1.379,0.145,0.093,0.192,770,810,820,860,1550,1720,1630,1720
4,0.121,0.191,0.412,0.214,1.374,0.14,0.093,0.203,680,940,860,860,1550,1720,1630,1720
4,0.116,0.191,0.417,0.243,1.374,0.145,0.087,0.175,790,810,810,860,1550,1630,1630,1630
4,0.185,0.249,0.406,0.226,1.43,0.076,0.093,0.195,770,940,770,860,1550,1720,1630,1720
4,0.133,0.203,0.423,0.232,1.38,0.128,0.075,0.186,770,860,860,860,1550,1720,1630,1720
4,0.116,0.191,0.406,0.255,1.252,0,0.093,0.191,680,940,860,860,1630,1720,1630,1720
4,0.133,0.232,0.435,0.238,1.387,0.128,0.064,0.157,770,860,770,810,1550,1720,1630,1720
4,0.132,0.174,0.429,0.214,1.344,0.123,0.098,0.174,770,860,770,860,1550,1630,1630,1630
4,0.145,0.208,0.429,0.238,1.404,0.116,0.082,0.186,680,810,810,820,1550,1720,1630,1720
4,0.145,0.203,0.412,0.238,1.398,0.122,0.081,0.197,680,860,860,860,1550,1630,1630,1630
4,0.15,0.208,0.429,0.249,1.426,0.116,0.088,0.186,680,940,860,860,1550,1720,1630,1720
4,0.127,0.197,0.423,0.238,1.404,0.134,0.087,0.198,770,860,860,680,1460,1720,1630,1720
4,0.127,0.197,0.406,0.272,1.466,0.145,0.099,0.22,680,860,860,840,1550,1720,1630,1720
4,0.139,0.197,0.429,0.214,1.403,0.122,0.093,0.209,760,810,810,860,1550,1630,1630,1720
4,0.139,0.208,0.435,0.179,1.38,0.128,0.088,0.203,840,810,810,860,1460,1630,1630,1720
4,0.145,0.208,0.429,0.238,1.432,0.133,0.07,0.209,680,840,810,860,1550,1720,1630,1720
4,0.127,0.203,0.446,0.232,1.426,0.163,0.069,0.186,680,860,860,860,1630,1720,1630,1720
4,0.139,0.203,0.417,0.232,1.397,0.145,0.075,0.186,680,810,810,860,1550,1630,1630,1630
4,0.116,0.197,0.417,0.208,1.362,0.139,0.093,0.192,770,860,810,860,1550,1720,1630,1630
4,0.133,0.191,0.417,0.22,1.379,0.139,0.087,0.192,680,940,860,860,1550,1720,1630,1720
4,0.127,0.203,0.429,0.226,1.374,0.122,0.087,0.18,770,710,770,860,1550,1720,1630,1720
4,0.133,0.179,0.429,0.22,1.385,0.145,0.093,0.186,680,860,830,860,1550,1630,1630,1720
4,0.121,0.203,0.429,0.214,1.385,0.128,0.093,0.197,680,940,860,860,1630,1720,1630,1800
4,0.127,0.197,0.417,0.214,1.368,0.134,0.081,0.198,770,940,860,860,1550,1630,1630,1630
4,0.132,0.179,0.412,0.185,1.361,0.14,0.093,0.22,680,940,860,860,1630,1720,1630,1720
4,0.133,0.203,0.423,0.214,1.386,0.128,0.093,0.192,770,770,860,860,1550,1630,1630,1630
4,0.15,0.197,0.423,0.232,1.391,0.122,0.081,0.186,770,770,860,860,1550,1630,1630,1630
4,0.121,0.203,0.429,0.208,1.373,0.122,0.081,0.209,770,940,860,860,1630,1720,1630,1720
4,0.133,0.208,0.417,0.203,1.375,0.134,0.076,0.204,680,940,860,860,1550,1720,1630,1630
4,0.15,0.22,0.417,0.232,1.409,0.122,0.07,0.198,740,830,810,860,1630,1720,1630,1630
4,0.121,0.203,0.446,0.208,1.38,0.14,0.087,0.175,790,980,840,810,1550,1630,1630,1630
4,0.139,0.208,0.435,0.238,1.432,0.133,0.076,0.203,770,1030,860,810,1550,1720,1720,1630
4,0.127,0.208,0.452,0.267,1.439,0.128,0.088,0.169,770,990,860,810,1460,1460,1630,1630
4,0.15,0.22,0.441,0.249,1.443,0.122,0.081,0.18,770,860,860,860,1630,1720,1630,1630
4,0.145,0.232,0.481,0.2432,1.4432,0.116,0.081,0.145,770,940,860,830,1550,1630,1630,1630
4,0.127,0.22,0.435,0.261,1.426,0.122,0.087,0.174,770,940,770,860,1550,1630,1630,1630
4,0.127,0.203,0.429,0.249,1.409,0.134,0.093,0.174,790,940,860,860,1550,1630,1630,1630
4,0.133,0.214,0.435,0.243,1.406,0.12,0.087,0.174,770,940,860,860,1550,1460,1630,1630
4,0.098,0.174,0.423,0.232,1.381,0.163,0.093,0.198,680,940,860,860,1550,1720,1630,1630
4,0.104,0.168,0.423,0.185,1.351,0.157,0.087,0.227,680,940,860,860,1550,1630,1630,1630
4,0.121,0.191,0.452,0.214,1.38,0.134,0.07,0.198,680,860,860,770,1630,1630,1630,1630
4,0.104,0.185,0.441,0.22,1.385,0.145,0.093,0.197,810,860,860,860,1550,1720,1630,1720
4,0.156,0.214,0.423,0.232,1.386,0.093,0.076,0.192,770,940,860,860,1630,1630,1630,1630
4,0.133,0.191,0.429,0.238,1.392,0.128,0.087,0.186,770,860,810,820,1550,1630,1630,1720
4,0.145,0.191,0.446,0.255,1.426,0.133,0.087,0.169,770,860,860,860,1550,1720,1630,1720
4,0.162,0.185,0.412,0.22,1.42,0.122,0.093,0.226,770,940,860,860,1630,1720,1630,1630
4,0.156,0.191,0.446,0.243,1.426,0.134,0.087,0.169,810,860,810,810,1630,1720,1630,1630
4,0.174,0.243,0.429,0.261,1.427,0.093,0.047,0.18,770,860,860,860,1550,1720,1630,1630
4,0.156,0.203,0.429,0.208,1.414,0.128,0.081,0.209,790,960,830,860,1550,1890,1630,1720
4,0.139,0.185,0.464,0.214,1.397,0.139,0.076,0.18,810,830,860,810,1630,1720,1630,1800
4,0.127,0.197,0.435,0.22,1.379,0.144,0.07,0.186,790,860,820,830,1550,1630,1630,1630
4,0.145,0.191,0.435,0.226,1.362,0.11,0.093,0.162,770,810,810,820,1630,1630,1630,1630
4,0.15,0.214,0.429,0.232,1.403,0.134,0.07,0.174,770,860,860,860,1550,1630,1630,1630
4,0.127,0.197,0.429,0.272,1.42,0.128,0.087,0.18,810,810,810,810,1630,1630,1630,1630
4,0.191,0.197,0.429,0.243,1.437,0.099,0.081,0.197,770,940,860,860,1630,1630,1630,1720
4,0.145,0.214,0.446,0.261,1.42,0.127,0.07,0.157,810,810,810,810,1630,1630,1630,1630
4,0.145,0.203,0.429,0.232,1.415,0.127,0.093,0.186,810,980,710,860,1630,1890,1630,1630
4,0.15,0.22,0.435,0.232,1.426,0.105,0.087,0.197,810,820,770,810,1630,1630,1630,1720
4,0.145,0.197,0.441,0.22,1.408,0.127,0.081,0.197,810,820,810,860,1630,1630,1630,1720
4,0.133,0.208,0.441,0.22,1.448,0.162,0.075,0.209,810,810,810,810,1630,1630,1630,1630
4,0.162,0.249,0.47,0.226,1.42,0.105,0.047,0.161,770,940,860,860,1630,1890,1630,1630
4,0.174,0.22,0.446,0.214,1.379,0.11,0.058,0.157,770,940,860,860,1630,1630,1630,1630
4,0.208,0.22,0.429,0.232,1.403,0.082,0.064,0.168,770,940,860,860,1630,1720,1630,1630
4,0.168,0.238,0.441,0.249,1.397,0.11,0.058,0.133,770,940,860,860,1550,1890,1550,1630
4,0.162,0.22,0.435,0.226,1.398,0.105,0.093,0.157,770,940,860,860,1630,1630,1630,1630
4,0.15,0.226,0.446,0.203,1.404,0.117,0.087,0.175,770,940,860,860,1550,1630,1630,1630
4,0.15,0.203,0.435,0.232,1.409,0.134,0.093,0.162,770,940,860,860,1630,1720,1630,1630
4,0.162,0.214,0.429,0.232,1.414,0.116,0.093,0.168,810,810,810,810,1630,1630,1630,1630
4,0.145,0.22,0.446,0.232,1.444,0.133,0.076,0.192,810,940,860,820,1630,1630,1630,1630
4,0.162,0.203,0.441,0.22,1.414,0.122,0.098,0.168,810,810,810,810,1630,1630,1630,1630
4,0.168,0.22,0.458,0.232,1.421,0.104,0.076,0.163,770,860,860,860,1550,1630,1630,1630
4,0.168,0.238,0.476,0.22,1.43,0.098,0.069,0.161,770,940,860,860,1630,1630,1550,1630
4,0.145,0.232,0.423,0.214,1.378,0.11,0.074,0.18,770,940,860,860,1630,1720,1630,1630
4,0.145,0.214,0.452,0.214,1.391,0.11,0.087,0.169,770,860,860,860,1550,1630,1630,1630
4,0.15,0.208,0.446,0.214,1.386,0.117,0.082,0.169,770,810,810,810,1630,1630,1630,1630
4,0.162,0.22,0.452,0.238,1.421,0.11,0.076,0.163,770,860,860,860,1630,1630,1630,1630
4,0.156,0.22,0.423,0.214,1.396,0.116,0.093,0.174,810,830,810,810,1630,1630,1630,1630
4,0.133,0.15,0.307,0.267,1.229,0.139,0.064,0.169,680,840,860,860,1630,1720,1720,1720
4,0.133,0.15,0.301,0.255,1.205,0.139,0.064,0.163,680,940,860,860,1720,1630,1630,1720
5,0.116,0.238,0.301,0.174,1.136,0.133,0.046,0.128,680,770,770,770,1550,1630,1550,1720
5,0.121,0.22,0.29,0.174,1.136,0.14,0.058,0.133,680,770,770,770,1550,1630,1550,1720
5,0.127,0.243,0.29,0.168,1.142,0.134,0.053,0.127,680,770,770,770,1370,1630,1550,1720
5,0.127,0.238,0.284,0.174,1.142,0.128,0.052,0.139,680,770,770,770,1550,1550,1550,1720
5,0.127,0.255,0.296,0.174,1.148,0.128,0.041,0.127,680,770,770,770,1290,1290,1630,1630
5,0.116,0.232,0.284,0.174,1.142,0.133,0.058,0.145,680,770,770,770,1550,1630,1550,1720
5,0.11,0.249,0.301,0.15,1.112,0.133,0.035,0.134,810,810,810,860,1630,1720,1630,1720
5,0.121,0.243,0.301,0.162,1.13,0.134,0.041,0.128,740,740,830,860,1460,1550,1630,1720
5,0.116,0.255,0.301,0.162,1.136,0.139,0.035,0.128,680,770,770,860,1630,1720,1630,1720
5,0.11,0.249,0.301,0.168,1.148,0.145,0.041,0.134,740,740,860,860,1460,1630,1630,1720
5,0.121,0.249,0.29,0.174,1.148,0.14,0.041,0.133,680,770,770,770,1550,1630,1630,1720
5,0.121,0.261,0.296,0.162,1.13,0.134,0.029,0.127,680,770,770,770,1550,1550,1460,1720
5,0.116,0.249,0.29,0.168,1.142,0.139,0.041,0.139,680,770,770,770,1550,1720,1550,1720
5,0.121,0.232,0.284,0.174,1.136,0.128,0.064,0.133,680,770,770,770,1550,1720,1460,1720
5,0.127,0.249,0.296,0.168,1.154,0.134,0.041,0.139,680,770,770,770,1550,1550,1550,1720
5,0.11,0.238,0.307,0.121,1.071,0.133,0.04,0.122,770,940,940,860,1460,1630,1550,1720
5,0.127,0.261,0.301,0.133,1.078,0.111,0.023,0.122,680,860,860,860,1550,1460,1460,1720
5,0.116,0.249,0.313,0.133,1.078,0.122,0.029,0.116,680,860,860,770,1630,1720,1720,1720
5,0.11,0.249,0.284,0.139,1.09,0.133,0.047,0.128,770,860,860,860,1550,1550,1630,1720
5,0.104,0.203,0.278,0.092,1.019,0.128,0.075,0.139,770,940,860,860,1630,1720,1550,1720
5,0.121,0.203,0.296,0.098,1.037,0.122,0.058,0.139,860,940,940,860,1460,1630,1550,1720
5,0.121,0.197,0.296,0.11,1.037,0.122,0.058,0.133,770,940,860,860,1550,1800,1550,1720
5,0.116,0.185,0.301,0.121,1.048,0.127,0.07,0.128,680,860,860,860,1630,1550,1630,1720
5,0.104,0.203,0.29,0.121,1.061,0.134,0.064,0.145,770,860,860,860,1550,1720,1630,1720
5,0.11,0.203,0.296,0.121,1.06,0.133,0.064,0.133,860,940,860,860,1550,1800,1720,1720
5,0.116,0.214,0.296,0.116,1.067,0.127,0.053,0.145,680,940,860,860,1630,1800,1720,1720
5,0.127,0.191,0.296,0.133,1.072,0.116,0.076,0.133,680,940,860,860,1370,1720,1630,1720
5,0.127,0.261,0.296,0.139,1.128,0.122,0.023,0.16,680,860,940,860,1460,1370,1460,1630
5,0.145,0.232,0.313,0.139,1.082,0.098,0.046,0.109,680,940,940,860,1550,1550,1550,1720
5,0.133,0.226,0.296,0.127,1.077,0.116,0.052,0.127,680,860,940,860,1460,1460,1460,1720
5,0.139,0.191,0.296,0.116,1.055,0.11,0.07,0.133,680,940,940,860,1460,1550,1550,1720
5,0.145,0.203,0.307,0.139,1.084,0.11,0.058,0.122,680,940,940,860,1630,1550,1460,1720
5,0.139,0.214,0.296,0.133,1.077,0.11,0.058,0.127,770,940,940,860,1370,1630,1550,1720
5,0.139,0.208,0.301,0.127,1.072,0.11,0.059,0.128,680,940,940,860,1370,1460,1550,1720
5,0.133,0.214,0.284,0.121,1.077,0.116,0.07,0.139,860,940,940,860,1460,1460,1550,1720
5,0.133,0.208,0.29,0.139,1.077,0.11,0.064,0.133,860,940,860,860,1370,1550,1630,1720
5,0.121,0.203,0.296,0.116,1.072,0.128,0.075,0.133,860,940,860,860,1630,1460,1550,1720
5,0.127,0.208,0.284,0.133,1.071,0.116,0.07,0.133,770,940,860,860,1460,1630,1630,1720
5,0.139,0.22,0.284,0.133,1.071,0.104,0.058,0.133,770,940,940,860,1550,1460,1550,1720
5,0.104,0.261,0.296,0.156,1.129,0.139,0.04,0.133,680,770,770,770,1460,1460,1550,1720
5,0.121,0.255,0.301,0.127,1.089,0.122,0.035,0.128,680,860,860,770,1630,1720,1800,1630
5,0.127,0.272,0.284,0.15,1.135,0.122,0.041,0.139,680,860,940,770,1550,1550,1550,1630
5,0.11,0.272,0.284,0.162,1.147,0.133,0.041,0.145,680,770,770,770,1290,1550,1550,1630
5,0.116,0.261,0.313,0.145,1.113,0.122,0.04,0.116,770,860,770,770,1550,1550,1550,1720
5,0.098,0.267,0.272,0.139,1.107,0.14,0.034,0.157,680,860,860,770,1550,1550,1550,1720
5,0.121,0.267,0.307,0.15,1.118,0.122,0.023,0.128,680,940,940,860,1460,1460,1290,1720
5,0.116,0.255,0.29,0.133,1.107,0.133,0.041,0.139,680,770,770,770,1550,1630,1630,1720
5,0.121,0.226,0.29,0.139,1.0692,0.1022,0.064,0.127,680,860,860,770,1550,1630,1630,1630
5,0.11,0.255,0.296,0.145,1.096,0.128,0.041,0.121,680,860,860,860,1550,1630,1720,1720
5,0.11,0.243,0.284,0.116,1.067,0.128,0.047,0.139,770,860,860,860,1550,1630,1550,1630
5,0.11,0.272,0.272,0.127,1.084,0.128,0.035,0.14,860,770,860,860,1630,1550,1550,1720
5,0.121,0.238,0.296,0.15,1.094,0.122,0.046,0.121,770,940,860,860,1550,1800,1550,1720
5,0.116,0.243,0.278,0.121,1.084,0.122,0.047,0.157,770,860,860,770,1630,1800,1550,1720
5,0.11,0.203,0.278,0.162,1.084,0.128,0.064,0.139,680,940,940,860,1630,1630,1550,1720
5,0.116,0.22,0.29,0.22,1.171,0.127,0.047,0.151,770,860,860,860,1550,1720,1630,1630
5,0.121,0.208,0.284,0.197,1.163,0.122,0.064,0.167,770,860,860,860,1550,1720,1720,1630
5,0.139,0.197,0.296,0.174,1.128,0.131,0.046,0.145,800,860,810,810,1630,1720,1630,1720
5,0.127,0.208,0.281,0.191,1.163,0.121,0.059,0.176,770,940,770,860,1630,1800,1630,1720
5,0.116,0.22,0.284,0.179,1.107,0.122,0.047,0.139,770,900,900,860,1370,1800,1800,1720
5,0.145,0.214,0.29,0.174,1.119,0.11,0.053,0.133,770,900,860,860,1290,1800,1720,1720
5,0.092,0.22,0.29,0.139,1.078,0.134,0.052,0.151,770,860,740,860,1550,1800,1720,1720
5,0.11,0.22,0.29,0.168,1.107,0.133,0.041,0.145,770,940,770,860,1460,1800,1630,1720
5,0.116,0.197,0.29,0.133,1.089,0.133,0.075,0.145,770,860,860,770,1630,1720,1630,1720
5,0.127,0.22,0.29,0.174,1.14,0.122,0.052,0.155,770,860,860,860,1290,1800,1720,1720
5,0.11,0.179,0.29,0.156,1.0944,0.139,0.093,0.1274,800,860,770,860,1460,1800,1550,1720
5,0.139,0.214,0.336,0.174,1.14,0.114,0.041,0.122,770,940,770,860,1290,1800,1720,1720
5,0.127,0.267,0.301,0.179,1.156,0.127,0.029,0.126,770,860,860,860,1370,1800,1720,1720
5,0.174,0.22,0.29,0.174,1.141,0.104,0.057,0.122,770,860,860,860,1630,1800,1630,1720
5,0.116,0.22,0.255,0.127,1.066,0.122,0.064,0.162,770,860,860,860,1630,1800,1630,1720
5,0.104,0.22,0.272,0.121,1.06,0.134,0.064,0.145,770,860,940,860,1550,1800,1630,1720
5,0.121,0.33,0.272,0.174,1.09,0.029,0.024,0.14,790,770,770,830,1460,1460,1550,1720
5,0.139,0.238,0.29,0.179,1.093,0.104,0.029,0.114,770,860,860,860,1460,1550,1550,1720
5,0.121,0.214,0.278,0.133,1.065,0.122,0.063,0.134,680,860,860,860,1370,1800,1630,1720
5,0.121,0.22,0.272,0.162,1.0871,0.115,0.0521,0.145,820,860,770,810,1460,1800,1720,1720
5,0.139,0.214,0.29,0.156,1.119,0.122,0.053,0.145,770,940,940,860,1630,1800,1550,1720
5,0.249,0.243,0.29,0.168,1.148,0.029,0.047,0.122,740,860,770,860,1370,1800,1800,1720
5,0.11,0.232,0.272,0.156,1.083,0.128,0.04,0.145,780,800,770,860,1370,1550,1460,1720
5,0.11,0.208,0.267,0.162,1.095,0.122,0.076,0.15,770,860,800,810,1550,1720,1630,1630
5,0.116,0.203,0.267,0.145,1.078,0.122,0.069,0.156,770,860,860,860,1550,1800,1550,1720
5,0.121,0.203,0.296,0.15,1.066,0.117,0.046,0.133,770,860,860,860,1370,1800,1630,1720
5,0.116,0.203,0.296,0.168,1.096,0.122,0.058,0.133,770,860,810,810,1460,1800,1630,1720
5,0.11,0.179,0.278,0.145,1.078,0.133,0.076,0.157,770,860,770,860,1370,1800,1630,1720
5,0.104,0.214,0.313,0.168,1.107,0.122,0.053,0.133,680,860,860,860,1370,1720,1720,1630
5,0.104,0.214,0.278,0.197,1.148,0.134,0.064,0.157,770,860,860,770,1290,1720,1720,1630
5,0.104,0.22,0.29,0.174,1.125,0.128,0.047,0.162,790,860,800,770,1290,1720,1720,1630
5,0.092,0.208,0.272,0.162,1.118,0.14,0.07,0.174,770,860,810,770,1550,1720,1720,1630
5,0.11,0.214,0.261,0.185,1.147,0.139,0.07,0.168,770,860,810,770,1550,1720,1630,1630
5,0.098,0.203,0.261,0.174,1.137,0.14,0.081,0.18,770,860,810,860,1550,1720,1720,1630
5,0.104,0.197,0.272,0.191,1.153,0.139,0.081,0.169,770,860,860,770,1550,1720,1720,1630
5,0.092,0.208,0.267,0.174,1.147,0.14,0.07,0.196,770,860,810,770,1550,1720,1630,1630
5,0.104,0.261,0.29,0.208,1.102,0.118,0.023,0.098,770,860,830,860,1550,1720,1720,1720
5,0.104,0.232,0.284,0.174,1.114,0.134,0.035,0.151,790,860,860,860,1550,1720,1720,1720
5,0.11,0.261,0.267,0.197,1.136,0.133,0.023,0.145,790,860,860,860,1550,1720,1720,1720
5,0.121,0.272,0.278,0.185,1.14,0.121,0.024,0.139,680,860,770,830,1550,1720,1720,1720
5,0.127,0.261,0.29,0.214,1.184,0.115,0.04,0.137,830,830,860,810,1630,1720,1720,1720
5,0.139,0.22,0.301,0.197,1.14,0.115,0.023,0.145,800,830,770,810,1550,1800,1630,1720
5,0.121,0.232,0.278,0.179,1.141,0.133,0.035,0.163,810,810,860,860,1630,1720,1720,1720
5,0.121,0.22,0.278,0.179,1.124,0.128,0.047,0.151,810,860,860,860,1630,1800,1630,1720
5,0.116,0.238,0.272,0.185,1.149,0.119,0.068,0.151,770,860,860,860,1550,1720,1720,1720
5,0.104,0.214,0.278,0.174,1.124,0.139,0.064,0.151,680,860,860,860,1630,1800,1800,1720
5,0.127,0.208,0.319,0.162,1.106,0.121,0.03,0.139,680,860,860,860,1630,1800,1720,1720
5,0.116,0.197,0.284,0.226,1.152,0.122,0.068,0.139,680,860,860,860,1630,1800,1630,1720
5,0.116,0.214,0.284,0.15,1.089,0.127,0.047,0.151,770,900,860,860,1550,1800,1800,1720
5,0.116,0.208,0.284,0.174,1.102,0.122,0.053,0.145,680,940,860,860,1290,1800,1550,1720
5,0.139,0.214,0.29,0.191,1.146,0.138,0.041,0.133,860,940,860,860,1370,1800,1630,1720
5,0.116,0.232,0.296,0.22,1.21,0.127,0.04,0.179,680,770,770,770,1460,1720,1720,1720
5,0.104,0.232,0.301,0.162,1.147,0.122,0.029,0.197,680,860,770,770,1550,1800,1720,1720
5,0.11,0.203,0.296,0.185,1.133,0.133,0.062,0.144,680,860,770,860,1290,1800,1550,1720
5,0.185,0.232,0.336,0.243,1.198,0.051,0.023,0.128,770,860,770,770,1630,1800,1630,1720
5,0.133,0.313,0.365,0.197,1.146,0.041,0.023,0.074,770,860,770,860,1630,1460,1550,1720
5,0.116,0.272,0.284,0.162,1.129,0.122,0.024,0.149,680,770,770,770,1550,1550,1550,1630
5,0.063,0.208,0.278,0.15,1.101,0.169,0.059,0.174,770,860,860,860,1550,1720,1720,1720
5,0.104,0.243,0.284,0.185,1.124,0.128,0.041,0.139,680,860,810,860,1720,1720,1630,1720
5,0.104,0.22,0.29,0.185,1.136,0.134,0.058,0.145,770,860,860,770,1630,1800,1720,1720
5,0.11,0.238,0.278,0.191,1.162,0.133,0.04,0.172,680,860,860,860,1550,1800,1720,1720
5,0.121,0.232,0.342,0.208,1.179,0.132,0.029,0.115,790,900,770,860,1630,1800,1630,1720
5,0.139,0.267,0.284,0.174,1.154,0.116,0.023,0.151,680,860,860,860,1370,1370,1460,1630
5,0.121,0.226,0.284,0.191,1.142,0.117,0.046,0.157,680,860,860,860,1370,1460,1550,1720
5,0.121,0.208,0.29,0.156,1.112,0.122,0.064,0.151,770,860,860,860,1370,1460,1550,1720
5,0.127,0.214,0.296,0.179,1.13,0.111,0.053,0.15,680,860,860,860,1370,1720,1550,1720
5,0.127,0.22,0.336,0.238,1.205,0.127,0.029,0.128,770,860,860,860,1460,1460,1550,1720
5,0.127,0.232,0.29,0.179,1.141,0.099,0.058,0.156,680,860,860,860,1370,1800,1460,1720
5,0.116,0.203,0.29,0.162,1.118,0.127,0.064,0.156,770,860,740,860,1290,1720,1550,1720
5,0.127,0.208,0.296,0.174,1.145,0.116,0.058,0.166,680,770,770,680,1460,1550,1460,1720
5,0.116,0.226,0.301,0.174,1.13,0.127,0.029,0.157,680,770,770,680,1370,1800,1460,1720
5,0.15,0.226,0.325,0.197,1.175,0.099,0.023,0.155,680,770,770,680,1550,1550,1550,1720
5,0.133,0.214,0.313,0.185,1.171,0.122,0.053,0.151,680,770,770,770,1630,1550,1550,1720
5,0.145,0.226,0.319,0.272,1.274,0.11,0.035,0.167,680,770,770,770,1550,1720,1550,1720
5,0.116,0.238,0.313,0.179,1.17,0.122,0.029,0.173,680,770,770,770,1370,1550,1550,1720
5,0.127,0.255,0.33,0.191,1.174,0.116,0.023,0.132,680,770,770,770,1550,1550,1550,1720
5,0.121,0.232,0.307,0.185,1.163,0.122,0.035,0.161,680,770,770,770,1550,1550,1550,1720
5,0.11,0.22,0.296,0.185,1.159,0.128,0.052,0.168,680,770,770,770,1550,1550,1550,1630
5,0.116,0.232,0.296,0.185,1.164,0.127,0.046,0.162,680,830,800,860,1550,1720,1630,1720
5,0.127,0.238,0.301,0.179,1.142,0.111,0.023,0.163,680,770,770,770,1550,1550,1550,1720
5,0.116,0.232,0.306,0.179,1.1472,0.1272,0.035,0.152,680,770,770,770,1550,1550,1550,1720
5,0.127,0.214,0.307,0.168,1.124,0.116,0.047,0.145,680,770,770,680,1630,1800,1630,1720
5,0.127,0.238,0.342,0.197,1.17,0.122,0.023,0.121,680,770,770,770,1370,1550,1550,1720
6,0.133,0.104,0.377,0.423,1.408,0.116,0.104,0.151,810,900,900,900,1630,1980,1800,1980
6,0.145,0.116,0.359,0.417,1.379,0.122,0.092,0.128,810,1030,900,900,1630,1980,1800,1980
6,0.15,0.116,0.359,0.446,1.43,0.122,0.092,0.145,830,990,900,940,1630,1980,1800,1980
6,0.127,0.104,0.388,0.458,1.455,0.145,0.099,0.134,770,990,900,900,1460,1980,1800,1980
6,0.133,0.098,0.365,0.388,1.356,0.134,0.11,0.128,810,920,920,900,1720,1980,1800,1890
6,0.139,0.11,0.371,0.342,1.322,0.128,0.098,0.134,860,940,900,940,1630,1980,1890,1890
6,0.15,0.116,0.365,0.446,1.432,0.117,0.098,0.14,770,990,940,940,1630,1980,1890,1980
6,0.145,0.116,0.365,0.446,1.436,0.116,0.098,0.15,770,990,900,990,1630,1980,1800,1980
6,0.145,0.116,0.371,0.429,1.42,0.122,0.098,0.139,680,1000,940,860,1370,1890,1720,1890
